age_tuned,ISOBENbinned_d13Ccount,ISOBENbinned_d13C,ISOBENbinned_d13Cinterp,ISOBENbinned_d18Ocount,ISOBENbinned_d18O,ISOBENbinned_d18Ointerp,ISOBENd13cLOESSsmooth,ISOBENd18oLOESSsmooth,ISOBENLOESSsmooth_pts,ISOBENd13cLOESSsmoothLongTerm,ISOBENd18oLOESSsmoothLongTerm,ISOBENLOESSsmooth_pts
17.494,0,,0.59850001335144,0,,2.13300001621246,0.60673958,2.1269784,10pts smooth,0.58500516,2.1540811,500pts smooth
17.496,1,0.564999997615814,0.564999997615814,1,2.07299995422363,2.07299995422363,0.59629959,2.1199439,10pts smooth,0.58283103,2.1529636,500pts smooth
17.498,0,,0.580000013113035,0,,2.07999992370606,0.55400592,2.0498028,10pts smooth,0.58068073,2.1518614,500pts smooth
17.5,1,0.595000028610229,0.595000028610229,1,2.08699989318847,2.08699989318847,0.51037616,1.9907931,10pts smooth,0.57855618,2.1507759,500pts smooth
17.502,0,,0.453500017523891,0,,1.94899994134915,0.4714224,2.0144711,10pts smooth,0.57645953,2.1497087,500pts smooth
17.504,1,0.312000006437301,0.312000006437301,1,1.81099998950958,1.81099998950958,0.45654747,2.0669684,10pts smooth,0.57439268,2.1486614,500pts smooth
17.506,1,0.555999994277954,0.555999994277954,1,2.3840000629425,2.3840000629425,0.52037567,2.1691437,10pts smooth,0.57235765,2.1476355,500pts smooth
17.508,0,,0.631999999284676,0,,2.3135000467301,0.60192961,2.258718,10pts smooth,0.57035655,2.1466322,500pts smooth
17.51,1,0.708000004291534,0.708000004291534,1,2.24300003051757,2.24300003051757,0.66287977,2.2290912,10pts smooth,0.56839132,2.145653,500pts smooth
17.512,0,,0.697499990463256,0,,2.14649999141693,0.70387882,2.1639664,10pts smooth,0.56646401,2.1446998,500pts smooth
17.514,1,0.686999976634979,0.686999976634979,1,2.04999995231628,2.04999995231628,0.69173652,2.0967798,10pts smooth,0.56457657,2.1437736,500pts smooth
17.516,0,,0.662000000476815,0,,2.04799997806548,0.6695956,2.0534947,10pts smooth,0.56273103,2.1428764,500pts smooth
17.518,1,0.637000024318695,0.637000024318695,1,2.04600000381469,2.04600000381469,0.67166275,2.1068497,10pts smooth,0.56092942,2.142009,500pts smooth
17.52,0,,0.672500014305083,0,,2.17400002479541,0.66724205,2.1669626,10pts smooth,0.55917376,2.1411736,500pts smooth
17.522,1,0.708000004291534,0.708000004291534,1,2.30200004577636,2.30200004577636,0.63215625,2.1726577,10pts smooth,0.55746609,2.1403713,500pts smooth
17.524,0,,0.597499996423721,0,,2.1579999923706,0.59942955,2.1604557,10pts smooth,0.55580831,2.1396036,500pts smooth
17.526,1,0.486999988555908,0.486999988555908,1,2.01399993896484,2.01399993896484,0.59074861,2.1101215,10pts smooth,0.55420256,2.1388719,500pts smooth
17.528,0,,0.590999990701583,0,,2.05750000476833,0.59055233,2.0525072,10pts smooth,0.55265075,2.1381781,500pts smooth
17.53,1,0.694999992847442,0.694999992847442,1,2.10100007057189,2.10100007057189,0.61374199,2.0193701,10pts smooth,0.55115503,2.1375232,500pts smooth
17.532,0,,0.63850000500679,0,,2.00700002908706,0.63964057,2.0147452,10pts smooth,0.54971725,2.136909,500pts smooth
17.534,1,0.582000017166137,0.582000017166137,1,1.91299998760223,1.91299998760223,0.63653028,2.0654087,10pts smooth,0.54833949,2.1363368,500pts smooth
17.536,1,0.647000014781951,0.647000014781951,1,2.19499993324279,2.19499993324279,0.62437487,2.1333778,10pts smooth,0.54702377,2.1358082,500pts smooth
17.538,0,,0.628000020980835,0,,2.260999917984,0.60822856,2.2147601,10pts smooth,0.54577214,2.1353245,500pts smooth
17.54,1,0.609000027179718,0.609000027179718,1,2.32699990272522,2.32699990272522,0.59610611,2.2863352,10pts smooth,0.54458654,2.1348875,500pts smooth
17.542,0,,0.580500006675694,0,,2.27849996089931,0.59547573,2.303129,10pts smooth,0.54346901,2.1344986,500pts smooth
17.544,1,0.551999986171722,0.551999986171722,1,2.23000001907348,2.23000001907348,0.60962915,2.2986517,10pts smooth,0.54242158,2.1341591,500pts smooth
17.546,0,,0.664499998092551,0,,2.29499995708459,0.66043007,2.2813973,10pts smooth,0.54141992,2.1338449,500pts smooth
17.548,1,0.77700001001358,0.77700001001358,1,2.35999989509582,2.35999989509582,0.72563827,2.2442219,10pts smooth,0.54043806,2.1335306,500pts smooth
17.55,0,,0.763000011444091,0,,2.19599997997283,0.76043904,2.1947963,10pts smooth,0.53947568,2.1332166,500pts smooth
17.552,1,0.749000012874603,0.749000012874603,1,2.03200006484985,2.03200006484985,0.73654258,2.1144154,10pts smooth,0.53853244,2.1329031,500pts smooth
17.554,0,,0.681500017642914,0,,2.04299998283387,0.69086093,2.039921,10pts smooth,0.53760797,2.1325903,500pts smooth
17.556,1,0.614000022411346,0.614000022411346,1,2.05399990081787,2.05399990081787,0.63457775,2.0197697,10pts smooth,0.53670192,2.1322782,500pts smooth
17.558,0,,0.592500001192092,0,,2.02049994468689,0.57684243,2.0281832,10pts smooth,0.53581393,2.1319671,500pts smooth
17.56,1,0.570999979972839,0.570999979972839,1,1.9869999885559,1.9869999885559,0.54760116,2.0799458,10pts smooth,0.5349437,2.1316569,500pts smooth
17.562,1,0.437999993562698,0.437999993562698,1,2.17600011825561,2.17600011825561,0.52585387,2.127461,10pts smooth,0.53409082,2.1313481,500pts smooth
17.564,0,,0.508999988436698,0,,2.16800010204315,0.49958214,2.1265106,10pts smooth,0.53325492,2.1310408,500pts smooth
17.566,1,0.579999983310699,0.579999983310699,1,2.16000008583068,2.16000008583068,0.46778777,2.0920477,10pts smooth,0.53243577,2.1307352,500pts smooth
17.568,0,,0.418999984860277,0,,1.96650004386884,0.41432908,1.9743954,10pts smooth,0.53163284,2.1304312,500pts smooth
17.57,1,0.257999986410141,0.257999986410141,1,1.77300000190734,1.77300000190734,0.36777216,1.8540131,10pts smooth,0.53084594,2.1301293,500pts smooth
17.572,0,,0.341999992728158,0,,1.78750002384184,0.35813439,1.8068551,10pts smooth,0.5300746,2.1298296,500pts smooth
17.574,1,0.425999999046325,0.425999999046325,1,1.80200004577636,1.80200004577636,0.36496463,1.793716,10pts smooth,0.52931851,2.1295323,500pts smooth
17.576,0,,0.405000001192092,0,,1.84600001573562,0.38966754,1.837909,10pts smooth,0.52857739,2.1292374,500pts smooth
17.578,1,0.38400000333786,0.38400000333786,1,1.88999998569488,1.88999998569488,0.41373861,1.8895679,10pts smooth,0.52785075,2.1289451,500pts smooth
17.58,0,,0.408500000834486,0,,1.91149997711183,0.41159824,1.8882707,10pts smooth,0.52713829,2.1286557,500pts smooth
17.582,1,0.432999998331069,0.432999998331069,1,1.93299996852874,1.93299996852874,0.40158725,1.866838,10pts smooth,0.52643973,2.1283693,500pts smooth
17.584,0,,0.403500005602862,0,,1.85350000858313,0.40112913,1.8526533,10pts smooth,0.52575463,2.1280861,500pts smooth
17.586,1,0.374000012874603,0.374000012874603,1,1.77400004863739,1.77400004863739,0.41549283,1.8446732,10pts smooth,0.52508271,2.1278064,500pts smooth
17.588,0,,0.434000015258789,0,,1.86700002352396,0.43938842,1.8627964,10pts smooth,0.52442354,2.1275301,500pts smooth
17.59,0,,0.494000017642974,0,,1.95999999841054,0.48665583,1.949507,10pts smooth,0.52377683,2.1272576,500pts smooth
17.592,1,0.55400002002716,0.55400002002716,1,2.05299997329711,2.05299997329711,0.53347182,2.0637968,10pts smooth,0.52314216,2.1269889,500pts smooth
17.594,0,,0.556000014146171,0,,2.18533333142614,0.5560509,2.1942339,10pts smooth,0.52251929,2.1267242,500pts smooth
17.596,0,,0.558000008265178,0,,2.31766668955492,0.56429178,2.3171721,10pts smooth,0.52190775,2.1264637,500pts smooth
17.598,1,0.560000002384185,0.560000002384185,1,2.45000004768371,2.45000004768371,0.5481208,2.4052608,10pts smooth,0.52130723,2.1262078,500pts smooth
17.6,0,,0.53049999972181,0,,2.45200002193451,0.5252648,2.4628649,10pts smooth,0.52071744,2.1259563,500pts smooth
17.602,0,,0.500999997059486,0,,2.4539999961853,0.50516367,2.4654202,10pts smooth,0.52013791,2.1257095,500pts smooth
17.604,2,0.471499994397163,0.471499994397163,2,2.45599997043609,2.45599997043609,0.49243987,2.4357326,10pts smooth,0.51956838,2.1254678,500pts smooth
17.606,0,,0.502499997615851,0,,2.37916664282471,0.50638038,2.3807652,10pts smooth,0.51900846,2.125231,500pts smooth
17.608,0,,0.533500000834483,0,,2.30233331521347,0.52844483,2.3095565,10pts smooth,0.51845777,2.1249998,500pts smooth
17.61,2,0.564500004053115,0.564500004053115,2,2.22549998760223,2.22549998760223,0.55372405,2.230021,10pts smooth,0.51791602,2.1247737,500pts smooth
17.612,0,,0.570874996483331,0,,2.15162497758858,0.57584375,2.1477933,10pts smooth,0.51738286,2.1245534,500pts smooth
17.614,0,,0.577249988913536,0,,2.07774996757507,0.58432019,2.0717633,10pts smooth,0.51685786,2.1243386,500pts smooth
17.616,0,,0.58362498134374,0,,2.00387495756155,0.57991344,2.002162,10pts smooth,0.51634073,2.12413,500pts smooth
17.618,1,0.589999973773956,0.589999973773956,1,1.92999994754791,1.92999994754791,0.55064166,1.9595594,10pts smooth,0.51583111,2.1239276,500pts smooth
17.62,0,,0.486666649580001,0,,1.95666662851969,0.47294983,1.9519777,10pts smooth,0.51532865,2.1237314,500pts smooth
17.622,0,,0.383333325386047,0,,1.98333330949147,0.39060649,1.972102,10pts smooth,0.51483297,2.1235416,500pts smooth
17.624,1,0.280000001192092,0.280000001192092,1,2.00999999046325,2.00999999046325,0.33932057,2.0321245,10pts smooth,0.51434374,2.1233585,500pts smooth
17.626,0,,0.303333332141268,0,,2.09999998410553,0.30584189,2.1066575,10pts smooth,0.51386064,2.1231823,500pts smooth
17.628,0,,0.326666663090401,0,,2.18999997774765,0.31348604,2.1843505,10pts smooth,0.51338321,2.1230128,500pts smooth
17.63,1,0.349999994039535,0.349999994039535,1,2.27999997138977,2.27999997138977,0.32613695,2.2528062,10pts smooth,0.5129112,2.1228507,500pts smooth
17.632,0,,0.313333327571507,0,,2.28333330154419,0.30914888,2.2873309,10pts smooth,0.51244426,2.1226959,500pts smooth
17.634,0,,0.276666661103544,0,,2.28666663169861,0.28239676,2.2966747,10pts smooth,0.51198196,2.1225486,500pts smooth
17.636,1,0.239999994635582,0.239999994635582,1,2.28999996185302,2.28999996185302,0.2385011,2.2676301,10pts smooth,0.51152402,2.1224091,500pts smooth
17.638,0,,0.20666666328903,0,,2.22333327929171,0.19739167,2.220974,10pts smooth,0.51107001,2.1222773,500pts smooth
17.64,0,,0.173333331942538,0,,2.15666659673051,0.17577845,2.1635239,10pts smooth,0.5106197,2.1221535,500pts smooth
17.642,1,0.140000000596046,0.140000000596046,1,2.08999991416931,2.08999991416931,0.17261803,2.1055441,10pts smooth,0.51017261,2.1220381,500pts smooth
17.644,0,,0.203333338101779,0,,2.06666660308835,0.21029747,2.0667543,10pts smooth,0.50972849,2.1219308,500pts smooth
17.646,0,,0.2666666756074,0,,2.04333329200743,0.25887334,2.0385935,10pts smooth,0.50928688,2.1218321,500pts smooth
17.648,1,0.330000013113021,0.330000013113021,1,2.01999998092651,2.01999998092651,0.30951938,2.0325875,10pts smooth,0.50884753,2.1217422,500pts smooth
17.65,0,,0.333333343267444,0,,2.01999998092651,0.34603706,2.0286133,10pts smooth,0.50841004,2.1216614,500pts smooth
17.652,0,,0.336666673421861,0,,2.01999998092651,0.33841154,2.0139403,10pts smooth,0.50797403,2.1215894,500pts smooth
17.654,1,0.340000003576278,0.340000003576278,1,2.01999998092651,2.01999998092651,0.30154172,1.9847634,10pts smooth,0.50753921,2.1215267,500pts smooth
17.656,0,,0.226666669050919,0,,1.92333332697556,0.21658567,1.9118556,10pts smooth,0.50710523,2.1214733,500pts smooth
17.658,0,,0.113333334525359,0,,1.82666667302443,0.12190892,1.8335034,10pts smooth,0.50667167,2.1214297,500pts smooth
17.66,1,0,0,1,1.73000001907348,1.73000001907348,0.044130385,1.7714481,10pts smooth,0.50623822,2.1213956,500pts smooth
17.662,0,,-0.00999999977647814,0,,1.73250001668929,-0.016683068,1.7264878,10pts smooth,0.50580448,2.1213717,500pts smooth
17.664,0,,-0.019999999552974,0,,1.73500001430511,-0.040425237,1.715887,10pts smooth,0.5053702,2.1213577,500pts smooth
17.666,0,,-0.0299999993294521,0,,1.73750001192093,-0.036562093,1.7314546,10pts smooth,0.50493491,2.1213541,500pts smooth
17.668,1,-0.0399999991059303,-0.0399999991059303,1,1.74000000953674,1.74000000953674,-0.002894856,1.7749435,10pts smooth,0.50449836,2.1213608,500pts smooth
17.67,0,,0.0579999983311744,0,,1.84400000572215,0.055303346,1.8415114,10pts smooth,0.50406015,2.1213782,500pts smooth
17.672,0,,0.155999995768105,0,,1.94800000190738,0.15418923,1.9514723,10pts smooth,0.50361991,2.1214063,500pts smooth
17.674,0,,0.253999993205035,0,,2.05199999809261,0.26076162,2.0648248,10pts smooth,0.50317734,2.1214454,500pts smooth
17.676,0,,0.35199999064214,0,,2.15599999427802,0.34781858,2.1511254,10pts smooth,0.50273204,2.1214957,500pts smooth
17.678,1,0.449999988079071,0.449999988079071,1,2.25999999046325,2.25999999046325,0.41424614,2.2049453,10pts smooth,0.50228363,2.1215575,500pts smooth
17.68,0,,0.434999987483031,0,,2.18999999761584,0.43086755,2.1833503,10pts smooth,0.50185353,2.1216459,500pts smooth
17.682,0,,0.419999986886991,0,,2.12000000476843,0.41843629,2.1170292,10pts smooth,0.50146258,2.1217759,500pts smooth
17.684,0,,0.404999986290925,0,,2.05000001192089,0.40800899,2.054678,10pts smooth,0.50110972,2.1219466,500pts smooth
17.686,1,0.389999985694885,0.389999985694885,1,1.98000001907348,1.98000001907348,0.41070151,2.0130174,10pts smooth,0.50079393,2.1221564,500pts smooth
17.688,0,,0.422499984502777,0,,1.98750001192092,0.42212293,1.9860531,10pts smooth,0.50051421,2.1224043,500pts smooth
17.69,0,,0.454999983310728,0,,1.99500000476837,0.45282617,1.9884789,10pts smooth,0.50026947,2.1226892,500pts smooth
17.692,0,,0.487499982118621,0,,2.00249999761581,0.48618096,1.9997014,10pts smooth,0.50005877,2.1230099,500pts smooth
17.694,1,0.519999980926513,0.519999980926513,1,2.00999999046325,2.00999999046325,0.50806201,2.0027816,10pts smooth,0.49988106,2.1233652,500pts smooth
17.696,0,,0.524999991059307,0,,2.00749999284744,0.52477777,2.0052481,10pts smooth,0.49973527,2.1237538,500pts smooth
17.698,0,,0.530000001192092,0,,2.00499999523162,0.53043085,2.0000465,10pts smooth,0.49962035,2.1241748,500pts smooth
17.7,0,,0.535000011324878,0,,2.00249999761581,0.53547651,2.0012105,10pts smooth,0.49953535,2.1246269,500pts smooth
17.702,1,0.540000021457672,0.540000021457672,1,2,2,0.54911661,2.021574,10pts smooth,0.49947917,2.1251087,500pts smooth
17.704,0,,0.568000018596639,0,,2.05599999427793,0.56742573,2.0544937,10pts smooth,0.4994508,2.1256194,500pts smooth
17.706,0,,0.596000015735606,0,,2.11199998855586,0.59591448,2.1092975,10pts smooth,0.49944925,2.1261578,500pts smooth
17.708,0,,0.624000012874623,0,,2.1679999828339,0.62581658,2.1695182,10pts smooth,0.49947345,2.1267223,500pts smooth
17.71,0,,0.65200001001359,0,,2.22399997711183,0.6510554,2.222008,10pts smooth,0.49952236,2.1273124,500pts smooth
17.712,1,0.680000007152557,0.680000007152557,1,2.27999997138977,2.27999997138977,0.67114067,2.2676933,10pts smooth,0.49959499,2.1279263,500pts smooth
17.714,0,,0.680000007152557,0,,2.29749995470046,0.67999613,2.2967718,10pts smooth,0.49969026,2.1285632,500pts smooth
17.716,0,,0.680000007152557,0,,2.31499993801118,0.68315828,2.3184242,10pts smooth,0.49980721,2.1292217,500pts smooth
17.718,0,,0.680000007152557,0,,2.33249992132187,0.6820665,2.3351445,10pts smooth,0.49994475,2.1299007,500pts smooth
17.72,1,0.680000007152557,0.680000007152557,1,2.34999990463256,2.34999990463256,0.67841798,2.3497293,10pts smooth,0.50010186,2.1305993,500pts smooth
17.722,0,,0.675000011920924,0,,2.36749994754792,0.67472678,2.3696408,10pts smooth,0.50027752,2.1313159,500pts smooth
17.724,0,,0.6700000166893,0,,2.38499999046325,0.67022896,2.3878713,10pts smooth,0.50047076,2.1320496,500pts smooth
17.726,0,,0.665000021457676,0,,2.40250003337858,0.6654948,2.402262,10pts smooth,0.50068045,2.1327991,500pts smooth
17.728,1,0.660000026226043,0.660000026226043,1,2.42000007629394,2.42000007629394,0.66093665,2.4107993,10pts smooth,0.50090557,2.1335635,500pts smooth
17.73,0,,0.657500013709069,0,,2.40750002861023,0.65724862,2.4120142,10pts smooth,0.50114518,2.1343412,500pts smooth
17.732,0,,0.655000001192095,0,,2.39499998092652,0.65429252,2.4038424,10pts smooth,0.50139815,2.1351314,500pts smooth
17.734,0,,0.652499988675116,0,,2.38249993324279,0.65221733,2.3838325,10pts smooth,0.50166351,2.1359327,500pts smooth
17.736,1,0.649999976158142,0.649999976158142,1,2.36999988555908,2.36999988555908,0.65129071,2.3500791,10pts smooth,0.50194025,2.136744,500pts smooth
17.738,0,,0.652499988675116,0,,2.29499989748004,0.65488636,2.2898669,10pts smooth,0.50222725,2.1375642,500pts smooth
17.74,0,,0.655000001192095,0,,2.21999990940087,0.65764219,2.2207282,10pts smooth,0.50252354,2.138392,500pts smooth
17.742,0,,0.657500013709069,0,,2.14499992132183,0.65676713,2.1505365,10pts smooth,0.50282812,2.1392262,500pts smooth
17.744,1,0.660000026226043,0.660000026226043,1,2.06999993324279,2.06999993324279,0.64986247,2.0874023,10pts smooth,0.50313991,2.1400659,500pts smooth
17.746,0,,0.630000025033964,0,,2.04999995231629,0.62778717,2.0477993,10pts smooth,0.5034579,2.1409097,500pts smooth
17.748,0,,0.600000023841831,0,,2.02999997138975,0.5972243,2.0219858,10pts smooth,0.50378108,2.1417563,500pts smooth
17.75,0,,0.570000022649751,0,,2.00999999046324,0.57045186,2.006954,10pts smooth,0.50410837,2.1426051,500pts smooth
17.752,1,0.540000021457672,0.540000021457672,1,1.99000000953674,1.99000000953674,0.55178124,2.0019259,10pts smooth,0.50443876,2.1434541,500pts smooth
17.754,0,,0.540000021457672,0,,2.00749999284745,0.53925097,2.0057964,10pts smooth,0.50477123,2.1443028,500pts smooth
17.756,0,,0.540000021457672,0,,2.02499997615814,0.53710335,2.0196602,10pts smooth,0.50510478,2.1451499,500pts smooth
17.758,0,,0.540000021457672,0,,2.04249995946882,0.53887415,2.0404119,10pts smooth,0.50543833,2.1459939,500pts smooth
17.76,1,0.540000021457672,0.540000021457672,1,2.05999994277954,2.05999994277954,0.53931898,2.0643344,10pts smooth,0.50577086,2.1468339,500pts smooth
17.762,0,,0.540000021457672,0,,2.09249997138975,0.54007506,2.0919669,10pts smooth,0.50610137,2.1476688,500pts smooth
17.764,0,,0.540000021457672,0,,2.12499999999997,0.54026937,2.1235759,10pts smooth,0.50642884,2.1484973,500pts smooth
17.766,0,,0.540000021457672,0,,2.15750002861024,0.54014564,2.1571333,10pts smooth,0.50675219,2.1493182,500pts smooth
17.768,1,0.540000021457672,0.540000021457672,1,2.19000005722045,2.19000005722045,0.54107368,2.1925948,10pts smooth,0.50707036,2.1501303,500pts smooth
17.77,0,,0.537500008940697,0,,2.22250002622602,0.54056507,2.2268994,10pts smooth,0.50738245,2.1509326,500pts smooth
17.772,0,,0.534999996423719,0,,2.25499999523165,0.54272449,2.2658906,10pts smooth,0.50768727,2.1517239,500pts smooth
17.774,0,,0.532499983906744,0,,2.28749996423722,0.53443474,2.2901962,10pts smooth,0.50798392,2.1525028,500pts smooth
17.776,1,0.52999997138977,0.52999997138977,1,2.31999993324279,2.31999993324279,0.49715292,2.2757027,10pts smooth,0.50827134,2.1532683,500pts smooth
17.778,0,,0.449999976903235,0,,2.23999994993213,0.44509673,2.2382224,10pts smooth,0.5085485,2.1540194,500pts smooth
17.78,0,,0.369999982416558,0,,2.15999996662132,0.36007503,2.1592479,10pts smooth,0.50881428,2.1547546,500pts smooth
17.782,0,,0.289999987930023,0,,2.07999998331066,0.28843281,2.0812445,10pts smooth,0.50906777,2.1554728,500pts smooth
17.784,1,0.209999993443489,0.209999993443489,1,2,2,0.28010371,2.0482924,10pts smooth,0.50930792,2.156173,500pts smooth
17.786,0,,0.309999998658984,0,,2.0400000214577,0.30888313,2.0393679,10pts smooth,0.50953364,2.1568539,500pts smooth
17.788,0,,0.410000003874301,0,,2.08000004291534,0.40130997,2.0745482,10pts smooth,0.50974399,2.1575143,500pts smooth
17.79,0,,0.510000009089619,0,,2.12000006437298,0.50549209,2.1171279,10pts smooth,0.50993782,2.1581533,500pts smooth
17.792,1,0.610000014305114,0.610000014305114,1,2.16000008583068,2.16000008583068,0.57871383,2.1376534,10pts smooth,0.51011419,2.1587694,500pts smooth
17.794,0,,0.620000004768365,0,,2.13666669527691,0.62990361,2.1429794,10pts smooth,0.51027203,2.1593616,500pts smooth
17.796,0,,0.629999995231616,0,,2.11333330472313,0.63758951,2.1187036,10pts smooth,0.51041037,2.1599286,500pts smooth
17.798,1,0.639999985694885,0.639999985694885,1,2.08999991416931,2.08999991416931,0.61806512,2.076648,10pts smooth,0.51052815,2.1604693,500pts smooth
17.8,0,,0.569999992847473,0,,2.01749992370608,0.5623188,2.0074563,10pts smooth,0.51062429,2.1609826,500pts smooth
17.802,0,,0.500000000000062,0,,1.94499993324286,0.49665031,1.9360408,10pts smooth,0.51069778,2.1614671,500pts smooth
17.804,0,,0.430000007152526,0,,1.8724999427795,0.43768272,1.8779126,10pts smooth,0.51074767,2.161922,500pts smooth
17.806,1,0.360000014305114,0.360000014305114,1,1.79999995231628,1.79999995231628,0.39638668,1.8440468,10pts smooth,0.51077282,2.1623459,500pts smooth
17.808,0,,0.405000016093234,0,,1.86749994754788,0.40523365,1.8695571,10pts smooth,0.51077229,2.1627376,500pts smooth
17.81,0,,0.450000017881353,0,,1.93499994277948,0.4373087,1.9218298,10pts smooth,0.51074499,2.163096,500pts smooth
17.812,0,,0.495000019669552,0,,2.0024999380112,0.48442361,1.9865323,10pts smooth,0.51071501,2.1634426,500pts smooth
17.814,1,0.540000021457672,0.540000021457672,1,2.06999993324279,2.06999993324279,0.54672611,2.0649405,10pts smooth,0.51070672,2.1638,500pts smooth
17.816,0,,0.602500021457644,0,,2.13249993324277,0.60752136,2.1365781,10pts smooth,0.51071954,2.1641676,500pts smooth
17.818,0,,0.665000021457727,0,,2.19499993324285,0.67709881,2.206099,10pts smooth,0.51075286,2.1645453,500pts smooth
17.82,0,,0.727500021457699,0,,2.25749993324282,0.73064524,2.2602923,10pts smooth,0.51080608,2.1649325,500pts smooth
17.822,1,0.790000021457672,0.790000021457672,1,2.31999993324279,2.31999993324279,0.73580676,2.2772276,10pts smooth,0.51087874,2.165329,500pts smooth
17.824,0,,0.712500013410976,0,,2.26999992132182,0.71202612,2.2704365,10pts smooth,0.51097018,2.1657345,500pts smooth
17.826,0,,0.635000005364418,0,,2.21999990940094,0.63787234,2.2247961,10pts smooth,0.51107979,2.1661489,500pts smooth
17.828,0,,0.557499997317859,0,,2.16999989748005,0.55981123,2.1725969,10pts smooth,0.51120704,2.1665714,500pts smooth
17.83,1,0.479999989271163,0.479999989271163,1,2.11999988555908,2.11999988555908,0.52327061,2.1462345,10pts smooth,0.51135141,2.1670022,500pts smooth
17.832,0,,0.512499995529637,0,,2.13249993324279,0.50918198,2.1318772,10pts smooth,0.51151222,2.1674404,500pts smooth
17.834,0,,0.54500000178811,0,,2.1449999809265,0.53341329,2.1416206,10pts smooth,0.51168895,2.1678863,500pts smooth
17.836,0,,0.577500008046641,0,,2.15750002861023,0.57331836,2.1559353,10pts smooth,0.51188105,2.1683393,500pts smooth
17.838,1,0.610000014305114,0.610000014305114,1,2.17000007629394,2.17000007629394,0.61195713,2.1583776,10pts smooth,0.51208782,2.1687989,500pts smooth
17.84,0,,0.652500003576259,0,,2.15500003099442,0.65357232,2.1555822,10pts smooth,0.51230884,2.169265,500pts smooth
17.842,0,,0.694999992847404,0,,2.13999998569489,0.69695544,2.1422005,10pts smooth,0.51254344,2.1697373,500pts smooth
17.844,0,,0.737499982118625,0,,2.12499994039534,0.73771513,2.1258883,10pts smooth,0.51279104,2.1702154,500pts smooth
17.846,1,0.77999997138977,0.77999997138977,1,2.10999989509582,2.10999989509582,0.76888609,2.1130385,10pts smooth,0.51305109,2.1706991,500pts smooth
17.848,0,,0.792499974369997,0,,2.09999990463257,0.79383194,2.1007619,10pts smooth,0.51332301,2.1711879,500pts smooth
17.85,0,,0.804999977350246,0,,2.0899999141693,0.81072128,2.0895214,10pts smooth,0.51360625,2.1716816,500pts smooth
17.852,0,,0.817499980330472,0,,2.07999992370605,0.81914216,2.0796187,10pts smooth,0.51390016,2.1721797,500pts smooth
17.854,1,0.829999983310699,0.829999983310699,1,2.06999993324279,2.06999993324279,0.81959182,2.0699999,10pts smooth,0.51420426,2.1726823,500pts smooth
17.856,0,,0.809999987483006,0,,2.05999994277953,0.81044084,2.0560102,10pts smooth,0.5145179,2.1731884,500pts smooth
17.858,0,,0.789999991655349,0,,2.04999995231628,0.79430676,2.0449858,10pts smooth,0.51484054,2.1736984,500pts smooth
17.86,0,,0.769999995827692,0,,2.03999996185303,0.77237177,2.040643,10pts smooth,0.51517153,2.1742117,500pts smooth
17.862,1,0.75,0.75,1,2.02999997138977,2.02999997138977,0.74616992,2.0464656,10pts smooth,0.51551038,2.1747279,500pts smooth
17.864,0,,0.717500001192107,0,,2.07249999046323,0.71887487,2.070534,10pts smooth,0.5158565,2.1752467,500pts smooth
17.866,0,,0.685000002384214,0,,2.1150000095367,0.68814182,2.1067111,10pts smooth,0.5162093,2.1757679,500pts smooth
17.868,0,,0.652500003576264,0,,2.15750002861024,0.65240324,2.1546566,10pts smooth,0.51656818,2.176291,500pts smooth
17.87,1,0.620000004768371,0.620000004768371,1,2.20000004768371,2.20000004768371,0.61301172,2.2118917,10pts smooth,0.51693261,2.1768157,500pts smooth
17.872,0,,0.570000002781579,0,,2.27666672070816,0.56570345,2.2795699,10pts smooth,0.51730198,2.1773419,500pts smooth
17.874,0,,0.520000000794787,0,,2.35333339373261,0.52055764,2.3506866,10pts smooth,0.5176757,2.1778691,500pts smooth
17.876,1,0.469999998807907,0.469999998807907,1,2.4300000667572,2.4300000667572,0.48573726,2.4203806,10pts smooth,0.51805323,2.1783972,500pts smooth
17.878,0,,0.462499998509887,0,,2.48250007629392,0.45962077,2.4859974,10pts smooth,0.51843393,2.1789255,500pts smooth
17.88,0,,0.454999998211867,0,,2.53500008583064,0.44663432,2.5420914,10pts smooth,0.51881731,2.1794538,500pts smooth
17.882,0,,0.447499997913834,0,,2.58750009536745,0.4446758,2.5888176,10pts smooth,0.51920277,2.1799819,500pts smooth
17.884,1,0.439999997615814,0.439999997615814,1,2.64000010490417,2.64000010490417,0.45332226,2.6171856,10pts smooth,0.51958966,2.1805098,500pts smooth
17.886,0,,0.47499999403952,0,,2.62000006437302,0.47616753,2.6137159,10pts smooth,0.51997751,2.1810365,500pts smooth
17.888,0,,0.509999990463287,0,,2.60000002384184,0.50674599,2.6002288,10pts smooth,0.52036566,2.1815622,500pts smooth
17.89,0,,0.544999986886993,0,,2.57999998331069,0.54265594,2.5922425,10pts smooth,0.52075356,2.1820862,500pts smooth
17.892,1,0.579999983310699,0.579999983310699,1,2.55999994277954,2.55999994277954,0.57889915,2.5910425,10pts smooth,0.52114064,2.1826084,500pts smooth
17.894,0,,0.606666664282512,0,,2.60999997456874,0.6104511,2.6337948,10pts smooth,0.52152634,2.1831286,500pts smooth
17.896,0,,0.633333345254278,0,,2.66000000635785,0.63516396,2.6591601,10pts smooth,0.52191007,2.1836462,500pts smooth
