time	diversity	m_div	M_div
44.592558846880465	52.0	52	52
44.69276684428919	52.0	52	52
44.792974841697905	54.85	54	55
44.89318283910663	55.0	55	55
44.993390836515346	55.0	55	55
45.09359883392407	55.0	55	55
45.193806831332786	54.95	54	55
45.29401482874151	53.0	53	53
45.39422282615023	53.0	53	53
45.49443082355895	53.0	53	53
45.59463882096767	49.75	49	52
45.69484681837639	51.0	51	51
45.79505481578511	40.3	40	42
45.89526281319383	40.0	40	40
45.99547081060255	40.0	40	40
46.09567880801127	40.0	40	40
46.19588680541999	37.4	37	38
46.296094802828705	37.0	37	37
46.39630280023743	37.0	37	37
46.496510797646145	36.55	34	37
46.59671879505487	32.15	32	33
46.696926792463586	32.4	32	34
46.79713478987231	35.5	34	37
46.897342787281026	38.35	37	40
46.99755078468975	39.8	39	41
47.09775878209847	38.95	38	39
47.19796677950719	41.0	39	43
47.29817477691591	46.2	46	47
47.39838277432463	48.8	48	49
47.49859077173335	49.0	49	49
47.59879876914207	49.0	49	49
47.69900676655079	49.05	49	50
47.79921476395951	52.55	52	53
47.89942276136823	53.0	53	53
47.99963075877695	53.9	53	55
48.09983875618567	55.0	55	55
48.20004675359439	55.0	55	55
48.30025475100311	53.0	53	53
48.40046274841183	45.4	45	47
48.50067074582055	44.0	44	44
48.60087874322927	44.0	44	44
48.70108674063799	42.0	39	44
48.801294738046714	33.65	33	34
48.90150273545543	34.0	34	34
49.001710732864154	34.0	34	34
49.10191873027287	34.0	34	34
49.202126727681595	31.4	30	33
49.30233472509031	29.9	29	30
49.402542722499035	27.75	27	29
49.50275071990775	27.0	27	27
49.602958717316476	27.0	27	27
49.70316671472519	27.0	27	27
49.803374712133916	26.65	26	27
49.90358270954263	26.0	26	26
50.00379070695136	21.0	20	22
50.10399870436007	22.0	22	22
50.2042067017688	22.0	22	22
50.304414699177514	23.9	22	27
50.40462269658624	29.0	29	29
50.504830693994954	29.0	29	29
50.60503869140368	29.0	29	29
50.705246688812394	29.0	29	29
50.80545468622112	29.0	29	29
50.905662683629835	29.0	29	29
51.00587068103856	29.0	29	29
51.106078678447275	29.0	29	29
51.206286675856	29.05	29	30
51.306494673264716	34.85	33	35
51.40670267067343	28.2	28	29
51.506910668082156	29.9	29	30
51.60711866549087	30.0	30	30
51.7073266628996	30.0	30	30
51.80753466030831	30.0	30	30
51.90774265771704	30.0	30	30
52.007950655125754	30.0	30	30
52.10815865253448	30.0	30	30
52.208366649943194	30.0	30	30
52.30857464735192	30.0	30	30
52.408782644760635	31.65	30	33
52.50899064216936	33.0	33	33
